endTime,artistName,trackName,timePlayed
2024-06-05 17:23:00,Nora En Pure,Aquatic,39445
2024-06-06 10:35:00,Rogue,Let's Talk,10602
2024-06-06 10:36:00,King Serenity,All for U (Ameyatchi),13653
2024-06-06 10:38:00,Jungeli,Petit génie,122069
2024-06-06 10:39:00,David Guetta,Don't Leave Me Alone (feat. Anne-Marie),77525
2024-06-06 11:51:00,Aya Nakamura,Copines,84480
2024-06-06 11:54:00,Rema,Calm Down,107328
2024-06-06 11:58:00,Ed Sheeran,Eyes Closed,194848
2024-06-06 11:59:00,Billie Eilish,hotline (edit),5065
2024-06-06 11:59:00,Richy Mitch & The Coal Miners,Evergreen,87000
2024-06-06 13:21:00,Eminem,Houdini,92827
2024-06-06 13:21:00,George Ezra,Budapest,540
2024-06-06 13:22:00,Timaya,Cold Outside,3818
2024-06-06 13:27:00,CKay,emiliana,166642
2024-06-06 13:30:00,Harry Styles,Watermelon Sugar,4202
2024-06-06 13:30:00,Tinlicker,Because You Move Me,144679
2024-06-06 13:34:00,Billie Eilish,"What Was I Made For? [From The Motion Picture ""Barbie""]",222369
2024-06-06 13:36:00,Tyler Shaw,Love You Still (abcdefu romantic version),150173
2024-06-06 13:38:00,CKay,love nwantiti (feat. ElGrande Toto) - North African Remix,135480
2024-06-06 13:42:00,Jason Mraz,I'm Yours,242946
2024-06-06 13:46:00,JVKE,this is what winter feels like,194782
2024-06-06 13:49:00,Fools Garden,Lemon Tree,191026
2024-06-06 13:52:00,Trinix,She Said (Big Jet Plane),173750
2024-06-06 13:53:00,Martin Arteta,Past Lives,76178
2024-06-06 13:56:00,Pheelz,Finesse,155293
2024-06-06 13:59:00,Kizz Daniel,Nesesari,178000
2024-06-06 17:42:00,Fireboy DML,Bandana,6624
2024-06-06 20:34:00,JVKE,golden hour,0
2024-06-06 20:34:00,Definition,Trojan Love - Original Club Mix,241
2024-06-06 20:34:00,Kygo,Without You (with HAYLA),164
2024-06-06 20:36:00,Harry Styles,As It Was,0
2024-06-06 20:42:00,Clean Bandit,Symphony (feat. Zara Larsson),8768
2024-06-06 20:42:00,Benson Boone,Beautiful Things,1258
2024-06-06 20:42:00,Crazy Frog,Popcorn,159473
2024-06-06 20:43:00,Majestic,Rasputin,44138
2024-06-06 20:47:00,Imanbek,Belly Dancer,53051
2024-06-06 21:08:00,PSY,Gangnam Style (강남스타일),1553
2024-06-06 21:10:00,Gabry Ponte,Thunder,106346
2024-06-06 21:13:00,Nathan Evans,Wellerman - Sea Shanty,156160
2024-06-06 21:16:00,Taron Egerton,A Sky Full of Stars,206437
2024-06-06 21:19:00,Nathan Dawe,21 Reasons (feat. Ella Henderson),155253
2024-06-06 21:22:00,Daddy Yankee,Gasolina,192600
2024-06-06 21:25:00,K'NAAN,Wavin' Flag - Coca-Cola® Celebration Mix,178684
2024-06-06 21:28:00,Riton,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,169153
2024-06-06 21:31:00,Jawsh 685,Savage Love (Laxed - Siren Beat),171374
2024-06-06 21:33:00,Fly Project,Toca Toca,165605
2024-06-06 21:37:00,Carly Rae Jepsen,Call Me Maybe,193400
2024-06-06 21:52:00,Tones And I,Dance Monkey,155756
2024-06-06 21:56:00,American Authors,Best Day Of My Life,194240
2024-06-06 22:00:00,Bob Sinclar,Rock This Party (Everybody Dance Now),245466
2024-06-06 22:03:00,Avicii,The Nights,176658
2024-06-06 22:05:00,LUM!X,Monster,153822
2024-06-07 04:46:00,AronChupa,I'm an Albatraoz,30114
2024-06-07 04:48:00,Lil Nas X,THATS WHAT I WANT,118314
2024-06-07 04:58:00,Lil Nas X,MONTERO (Call Me By Your Name),110964
2024-06-07 04:59:00,Alec Benjamin,Let Me Down Slowly,43328
2024-06-07 05:01:00,will.i.am,I Like To Move It,49086
